source,target
78,16675
1149,74908
809,143514
233,49043
390,82992
948,175349
792,44311
161,34645
28,6008
237,49916
1062,192632
387,81940
872,163461
416,87596
940,57014
385,79615
656,126653
54,4196
842,158334
876,164334
840,158261
55,11214
222,45851
24,5485
606,115986
117,24143
1061,192380
610,116859
730,121125
355,73707
514,97149
729,140902
387,82290
254,53653
1149,210694
1149,204278
51,10691
336,68769
423,471
602,115463
1153,211567
214,41422
413,86894
898,168415
654,125452
1149,207661
41,9222
1090,50892
1017,186042
885,14273
50,10439
1149,211044
229,48119
644,121731
693,135179
787,151056
276,57734
208,40826
336,69119
46,117
553,102365
577,107677
975,180154
269,55065
1103,197867
870,162610
945,175027
6,718
680,133439
685,133783
132,28938
568,50968
654,125802
72,15301
818,156004
1011,185446
384,77454
577,111060
225,47596
689,134656
747,144460
833,157066
971,179631
520,97694
737,124524
410,86222
895,167743
1054,191185
864,162014
128,28415
0,122
635,120083
577,108027
921,172347
1090,196477
824,143367
159,33363
384,77804
118,24694
1141,203612
87,18965
884,12893
1050,190662
22,4984
317,63750
855,161147
1238,219760
498,95087
1037,1057
73,7955
277,57935
815,155332
251,52550
197,38758
361,56128
502,95960
17,3859
920,9517
686,133984
660,128599
872,119622
698,810
600,114962
308,62883
395,84759
1229,218893
241,48829
492,94491
497,94835
678,132588
919,47761
664,4609
775,148736
329,67143
196,38506
585,113149
1195,216276
1203,216891
223,46745
259,359
448,91186
458,91874
122,26691
197,39108
641,120628
779,149609
350,71403
1091,196678
126,27564
677,132336
953,955
1229,219243
549,101791
769,148140
64,13854
271,369
1199,216368
86,17585
248,51878
115,23241
386,80859
775,149086
968,178528
121,26439
536,100051
541,100395
1149,205701
474,92757
484,93445
240,50482
641,120978
1046,189738
214,42845
243,48501
350,71753
1149,209084
857,161169
106,22374
959,177661
77,3886
15,3008
438,90067
527,99184
1240,29628
115,23591
103,21322
173,33395
698,136946
1149,206051
1019,56986
269,56488
741,126470
808,121276
1130,201113
296,60563
844,158648
659,127569
582,112827
645,122975
577,106067
1160,213006
808,153706
577,109450
1130,201463
257,54569
578,112304
1029,187825
508,93815
798,152237
57,11878
741,143035
864,160404
118,26117
731,131767
953,175937
1025,47732
568,104419
957,176810
979,180541
984,180885
982,180812
1157,212304
988,181758
13,1376
766,52352
763,147116
785,150847
78,16488
233,48856
1070,193841
1201,62079
288,49317
391,79243
560,103373
387,81753
611,116924
136,29675
872,163274
643,121343
385,79428
294,60062
907,169876
719,17423
840,158074
368,11524
55,11027
222,45664
90,19881
320,64666
279,58249
610,116672
28,6171
694,125445
1149,210507
14,1577
254,53466
288,59466
746,53928
336,68582
602,115276
1048,190453
54,10775
1150,211109
796,151736
1019,48610
413,86707
1225,17187
654,125265
1149,207474
943,1259
41,9035
500,95751
547,1259
1113,199149
117,24306
566,103918
781,149923
45,9908
1149,210857
1100,197409
644,121544
276,57547
128,27878
336,68932
741,137692
577,107490
66,14168
778,140203
1104,198282
1,187
680,133252
750,145325
818,155817
654,125615
384,77267
577,110873
1118,6336
1130,202886
1135,203230
520,97507
547,101582
62,13645
970,61526
128,28228
635,119896
577,107840
870,162773
702,137333
1218,218167
410,83002
384,77617
543,101059
118,24507
833,157229
87,18778
273,56875
891,167033
855,160960
860,161304
1047,49853
110,23111
1177,215133
251,52363
113,23382
783,133730
917,171637
744,143601
457,91866
748,124095
824,156362
308,62696
325,66083
1141,203775
1163,213922
717,138745
109,22859
913,171114
329,66956
580,112618
919,50957
197,38921
586,113564
641,120441
745,130590
654,7117
350,71216
488,93781
708,137878
126,27377
766,147682
1000,183541
735,141953
325,66433
678,132751
764,134777
248,51691
775,148899
413,84747
739,142826
968,178341
191,38325
1149,205514
265,367
1240,9843
699,137011
122,26854
641,120791
996,183018
18,3873
23,4217
125,27125
214,42658
350,71566
1046,189551
367,74953
1149,208897
106,22187
633,119395
884,165057
148,31458
15,2821
182,37458
527,98997
940,91030
1234,19827
209,35117
695,136488
1037,188684
698,136759
1149,205864
174,36062
618,117582
655,126509
1160,144926
1130,200926
619,118184
624,118528
429,89013
296,60376
844,158461
909,170190
286,53272
1068,193632
659,127382
367,75303
526,98745
106,22537
72,10121
1109,193633
645,122788
577,105880
354,73563
103,21485
808,153519
649,123661
905,169667
1064,193109
577,109263
947,103878
732,141631
1130,201276
1152,211423
578,112117
88,19672
257,47966
211,41205
446,50871
798,152050
1027,187565
741,142848
965,55408
118,25930
939,47771
283,58986
763,140163
568,104232
957,176623
660,120036
692,135035
1023,187042
207,40682
662,129908
1236,22101
845,158662
988,181571
8,845
73,12574
69,15084
236,49721
758,146585
135,29667
140,30011
1019,186519
222,45127
78,16301
1107,198417
876,160577
387,81566
872,163087
643,121156
969,179235
385,79241
513,96954
1220,218481
289,59531
316,63606
973,180108
222,45477
769,123712
607,116214
610,116485
214,44081
504,96087
217,44352
1122,199829
1149,210320
416,87572
831,157020
336,68395
1048,190266
20,4588
496,94691
796,151549
1020,186720
1242,220310
606,115962
654,125078
1149,207287
1108,198618
117,24119
752,102201
460,92001
332,67872
588,113878
301,62143
393,84363
45,9721
822,156153
719,140190
1149,210670
250,327
746,144265
336,68745
128,27691
1236,219714
577,107303
1104,198095
446,55327
680,133065
962,178040
1006,184728
185,38024
654,125428
41,9198
344,55050
384,77080
577,110686
1130,202699
706,137669
781,150086
1089,183450
229,48095
644,121707
861,161369
246,51482
128,28041
635,119709
577,107653
150,31772
273,5010
702,137146
1213,217636
303,48983
384,77430
543,100872
833,157042
891,166846
307,62688
855,160773
626,118842
141,30905
180,37249
113,23195
917,171450
635,120059
534,100005
744,143414
678,67704
1075,195421
267,56092
325,65896
606,847
913,170927
385,80664
815,155308
924,103573
197,38734
1227,48671
391,83862
1040,189169
647,123452
350,71029
488,93594
708,137691
325,66246
678,132564
996,179448
248,51504
739,142639
1031,188302
377,76235
1149,205327
341,70162
1188,215835
1111,1140
214,42471
760,146899
350,71379
367,74766
1149,208710
106,22000
15,2634
1072,193968
756,123745
664,130572
1149,205677
133,29458
618,110979
31,134
357,58213
240,50458
655,126322
1046,189714
619,117997
875,164003
35,7423
367,75116
521,98214
354,57161
256,54374
587,112797
848,159147
645,122601
577,105693
1028,187630
710,123750
752,139437
56,11683
1251,71672
354,73376
103,21298
808,153332
323,65395
292,59666
31,6900
996,51151
577,109076
732,141444
1130,201089
1024,187107
578,111930
844,158624
88,19485
388,82759
1026,59661
159,34412
1156,212109
1112,199005
118,25743
811,71750
348,70528
901,168957
12,1181
1055,192055
369,52157
670,131117
957,176436
794,151340
207,40495
1240,220101
232,48661
749,145181
798,152213
942,174623
484,55298
559,103178
69,14897
236,49534
64,8137
758,146398
222,44940
201,39899
660,126615
513,22458
293,59867
938,174100
1261,221328
748,144929
982,180788
350,72452
387,81379
319,64471
969,179048
218,44417
385,79054
86,18634
253,53271
1130,59960
1085,27006
157,33561
222,45290
1246,220646
214,43894
694,125071
822,149200
350,72802
499,95556
1122,199642
1149,210133
1042,180465
826,156489
336,68208
565,103723
20,4401
305,62479
730,123947
403,85645
893,167510
1149,207100
778,149278
502,1142
332,67685
301,61956
919,172114
1078,195556
719,140003
353,1019
746,144078
1134,203035
1048,190429
577,107116
61,13450
680,132878
1003,184270
813,155099
967,178197
552,102333
185,37837
654,125241
1006,184541
577,110499
1130,202512
706,137482
781,149899
993,182801
1217,217972
1095,197041
644,121520
246,51295
128,27854
710,138355
430,47440
577,107466
1047,10633
887,165786
400,434
446,90953
890,166057
154,32458
384,77243
268,56157
891,166659
242,50772
855,160586
1079,195757
141,30718
180,37062
108,22664
396,83669
635,119872
264,55634
238,50249
175,33685
1039,189161
1075,195234
325,65709
95,8092
33,7214
413,48560
811,154248
626,119005
985,55367
191,37601
1031,187765
37,8087
385,80477
774,148704
391,83675
258,55038
214,41934
381,76571
418,87750
60,12420
222,46713
350,70842
744,143577
452,91498
806,153123
1110,1132
672,131431
325,66059
177,36390
764,147235
90,8098
673,132033
796,142986
739,142452
1031,188115
580,112594
1149,205140
85,17553
59,12168
148,27701
694,136293
668,130908
1141,20043
367,3653
214,42284
540,100363
955,176227
1014,1020
1149,208523
766,147658
735,141929
15,2447
367,55331
337,69452
209,41159
525,98550
1028,187632
653,120427
849,159212
664,130385
234,49325
275,49326
1149,205490
164,35000
169,35344
577,108539
97,20946
619,117810
875,163816
904,169472
972,179964
896,103566
357,74241
159,33875
367,74929
256,54187
851,57780
848,158960
645,122414
277,353
577,105506
811,22918
129,28748
56,11496
163,34748
25,5767
354,73189
803,152801
323,65208
282,58791
613,117214
618,117558
1124,199956
577,108889
1125,200558
1130,200902
578,111743
844,158437
88,19298
255,53935
388,82572
159,34225
661,129713
384,78666
736,142130
118,25556
987,181376
1156,211922
1055,191868
1110,198745
56,11846
665,130586
267,18482
1138,203422
139,29816
1152,211399
749,144994
978,180509
798,152026
8,471
559,102991
64,7950
871,162892
1014,185801
222,44753
201,39712
73,15583
660,126428
228,47951
692,135011
361,70172
836,157421
784,150815
933,173569
748,144742
938,173913
550,102124
555,102468
350,72265
1190,216013
387,81192
319,64284
867,162369
3,477
385,78867
86,18447
970,179463
924,172702
222,45103
116,20541
795,151354
863,161846
116,7709
274,57344
964,169068
23,5266
214,43707
1051,190944
1090,30546
350,72615
499,95369
808,60661
1149,209946
116,23924
598,98758
920,172179
1077,195548
1082,195892
1220,218457
398,85114
403,85458
893,167323
1149,206913
72,7787
305,59259
332,67498
947,49866
296,61425
301,61769
659,128431
719,139816
224,47027
746,143891
394,84591
271,56642
1048,190242
650,124181
577,106929
491,94323
496,94667
61,13263
711,138420
128,8069
1003,184083
1099,197377
25,774
813,154912
818,155256
654,125054
895,128149
577,110312
778,149441
1130,202325
455,91633
460,91977
158,32794
833,137070
542,100677
1149,29971
224,47377
912,93040
710,138168
378,51227
962,178016
441,90422
185,38000
154,32271
528,99466
361,51997
891,166472
855,160399
141,30531
180,36875
361,74628
918,47192
580,56996
816,128391
246,51458
437,89899
912,170732
635,119685
437,83483
370,75845
816,138190
1075,195047
262,55374
1039,188974
646,123257
268,56320
104,21954
626,118818
681,832
911,170480
37,7900
385,80290
371,606
774,148517
651,120568
748,143132
391,83488
801,152592
214,41747
269,329
60,12233
222,46526
345,70311
413,87219
387,79582
744,143390
1159,212838
325,65872
673,131846
86,4005
985,181167
1149,204953
85,17366
1201,192311
694,136106
853,159548
726,140525
214,42097
1160,124767
654,126127
77,15970
1149,208336
15,2260
764,147398
133,19285
976,180300
337,69265
209,40972
520,98019
1219,1238
664,130198
878,164681
693,135854
946,175173
756,146002
951,175517
1125,129095
1111,91290
577,108352
807,153137
30,6705
357,74054
384,78129
256,54000
423,88637
645,122227
577,105319
752,145479
1082,1125
93,20236
323,65021
830,156689
900,168762
251,52875
133,29434
927,172837
1136,112638
517,97317
155,33165
577,108702
830,137441
1125,200371
578,111556
839,157906
88,19111
573,104796
159,34038
661,129526
384,78479
1009,155873
118,25369
278,58081
896,168239
1055,191681
25,5930
508,96450
933,102106
687,134130
757,146203
309,63029
401,85249
48,10263
660,129274
1101,197691
1189,103200
330,67289
554,102460
559,102804
940,1018
753,145680
12,1157
780,149755
968,178853
201,39525
42,9667
687,134480
784,150628
1092,196824
748,144555
156,33366
652,124845
350,72078
749,145157
319,64097
942,174599
80,8646
86,18260
1083,195957
1088,196301
222,44916
19,4206
739,137272
546,101414
1149,206376
402,85450
274,57157
960,177807
214,43520
439,90213
336,45203
350,72428
499,95182
659,127894
372,76159
719,139279
116,23737
1149,209759
15,3683
918,171919
1205,217238
86,18610
598,114786
690,130590
1149,206726
495,94659
1166,214277
292,47533
1130,201788
583,112973
296,61238
839,117100
40,8816
1201,216715
659,128244
719,139629
224,46840
600,19770
449,91281
464,92313
650,123994
577,106742
158,177
655,124338
1125,198411
61,13076
128,7882
675,132160
1160,213681
813,154725
127,27659
328,66788
1001,183823
318,55520
714,809
58,12024
577,110125
411,84758
742,143181
778,149254
776,149181
1130,202138
988,182083
1157,212629
489,14462
383,77048
477,92925
482,93269
224,47190
475,92852
485,93540
997,183300
957,177485
185,37813
885,165339
149,31740
154,32084
528,99279
1195,150481
891,166285
237,50054
855,160212
141,30344
1141,183429
180,36688
361,74441
783,145814
656,126791
246,51271
437,89712
630,119154
876,164472
145,31217
659,6363
1075,194860
95,20550
612,117070
355,73845
822,53309
104,21767
908,170022
